mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_mean_14,mfcc_mean_15,mfcc_mean_16,mfcc_mean_17,mfcc_mean_18,mfcc_mean_19,mfcc_var_0,mfcc_var_1,mfcc_var_2,mfcc_var_3,mfcc_var_4,mfcc_var_5,mfcc_var_6,mfcc_var_7,mfcc_var_8,mfcc_var_9,mfcc_var_10,mfcc_var_11,mfcc_var_12,mfcc_var_13,mfcc_var_14,mfcc_var_15,mfcc_var_16,mfcc_var_17,mfcc_var_18,mfcc_var_19,chroma_mean_0,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_var_0,chroma_var_1,chroma_var_2,chroma_var_3,chroma_var_4,chroma_var_5,chroma_var_6,chroma_var_7,chroma_var_8,chroma_var_9,chroma_var_10,chroma_var_11,contrast_mean_0,contrast_mean_1,contrast_mean_2,contrast_mean_3,contrast_mean_4,contrast_mean_5,contrast_mean_6,contrast_var_0,contrast_var_1,contrast_var_2,contrast_var_3,contrast_var_4,contrast_var_5,contrast_var_6,zcr_mean,zcr_var,tempo,filename,label
-195.12416,114.29301,0.0014297438,38.17855,11.291478,-6.075158,1.2188282,-0.0041930964,-15.420767,-3.5709002,-6.125418,-4.500051,-0.12475671,-4.386221,-9.412581,-10.716871,-6.5419583,-10.051359,-7.2627316,-4.007446,3122.9814,438.6679,445.4494,252.8095,285.9639,229.60016,161.35591,90.91466,153.53215,97.32881,91.924934,88.92889,64.24037,70.26257,66.88794,61.10674,42.90849,46.75037,46.782993,44.457855,0.2687321,0.29428232,0.32064837,0.44052663,0.31421348,0.23102933,0.29295862,0.31777668,0.39579058,0.28841037,0.35074404,0.3418927,0.05777021,0.093344,0.07249053,0.13413185,0.068159916,0.06188663,0.09006197,0.06967152,0.13365409,0.061762795,0.11023759,0.095857054,23.811092313751868,16.069049920822195,21.135424016099005,19.99870872397922,20.298764408608346,21.654522630339407,15.867610424825783,16.350973077743244,17.478488467882293,18.652329425986817,12.682374556676352,10.469854442426444,14.511454651018767,3.504265634146349,0.06805325440208979,0.0006836546062800423,95.703125,country.00022.wav,country
-353.05423,110.632095,32.743378,24.164183,18.746185,5.9248896,-1.7401656,3.8813748,-2.987254,-1.9034863,-2.8664541,-0.97887444,-6.4891205,-4.2524424,-3.7505193,-6.0119343,-7.199875,-2.5195584,-4.032561,-3.4128342,6474.7275,797.7261,697.70416,275.26514,231.45496,124.080376,113.29756,87.01953,103.91431,59.58797,85.15303,96.939674,66.107994,53.94587,64.72909,65.91597,72.68471,41.39167,66.001305,60.43808,0.30532253,0.22904581,0.25209567,0.24605855,0.33678588,0.5544652,0.4016863,0.2886475,0.23062603,0.3193724,0.2828065,0.21922182,0.104923025,0.060969528,0.103595205,0.069868885,0.072552435,0.1731437,0.10024354,0.07174852,0.0482631,0.124162346,0.09855537,0.05965798,26.940649994776514,19.980664002505954,22.76012075356956,20.69936000427828,19.552349603074152,17.128697027242822,15.540983847089569,27.520888960360143,24.640253092321114,18.66490604951587,16.508191361319646,14.019737002416338,6.808818528786908,3.55800502794932,0.03548126693111455,0.0018992928813078764,83.35433467741936,country.00023.wav,country
-199.98285,109.121544,-5.5460243,48.132893,1.2039803,4.5974913,-9.152174,-1.471275,-11.66506,-5.204099,-11.550537,4.978348,-4.98082,-6.0473065,-0.6872891,-8.536201,-8.461553,-7.943485,-7.613288,-0.38595322,5583.5054,1614.9583,318.24982,236.78734,384.13632,201.23396,148.80693,93.45658,72.01048,119.92029,65.51265,106.92175,71.59419,55.06533,63.355553,54.165817,42.294064,57.44646,53.137287,55.40626,0.51948756,0.277136,0.20154586,0.20674048,0.21518244,0.2054416,0.24915248,0.41448408,0.21733552,0.18494168,0.20176886,0.3521141,0.15394025,0.06379103,0.056188393,0.07281519,0.05983251,0.08032987,0.060078654,0.14387451,0.05041829,0.066060096,0.05926434,0.10131134,22.20295466797797,18.683976339125902,23.733827974073293,22.624326558432035,22.787184880214383,20.714282465960206,19.13378622220846,29.819139515131823,18.971084857830984,24.919883197578237,26.23594983456967,22.278715722125185,19.99683761616335,12.596589155873989,0.0824598188370743,0.00227836017601604,129.19921875,country.00024.wav,country
-200.55318,119.65538,-3.604682,31.952965,9.957966,15.293297,0.6486006,0.23646218,-4.4767165,-2.3108823,-5.255605,-2.4737477,-6.048022,-0.8033078,-4.706508,-11.29183,-8.867358,-8.068559,-3.1603549,0.33031386,4030.9502,999.1067,306.50693,271.9836,203.96957,175.02464,99.19419,95.6581,73.69021,82.389305,64.26409,53.47265,68.51664,66.969925,42.36186,47.375847,53.478638,47.31563,58.48325,68.17943,0.37204093,0.32546556,0.3540245,0.32730395,0.38110745,0.24874637,0.33665213,0.4323262,0.32970792,0.32752958,0.29457042,0.4382559,0.094335884,0.07684432,0.09254211,0.065372385,0.110827796,0.05350653,0.06705306,0.1250663,0.0682643,0.11688973,0.05364581,0.114018455,23.447879170391072,19.651084560795436,21.974801144295615,19.40683899637483,20.03551766026801,17.787468898009575,16.564211883976864,24.910723223572965,19.036913269900115,18.443826411783807,13.62220436276579,10.326966801751922,5.670910786661184,4.39130242202475,0.05730313044214396,0.001580572443861326,143.5546875,country.00025.wav,country
-194.26962,151.78432,-3.0342526,29.480587,9.101757,5.9855814,3.784445,3.7657218,-5.8694096,1.5940248,-3.7664156,0.9295919,1.9723039,-2.2319498,3.3600001,3.7546601,-1.1347995,2.2319846,3.3677235,-4.13741,3125.1863,972.3158,405.30988,330.3634,290.84348,148.0229,149.19354,147.64597,111.01641,98.20223,96.12899,66.99873,71.69252,96.96506,54.03521,51.80609,53.6526,43.01987,50.63412,54.14821,0.34055755,0.29970562,0.47874796,0.2915536,0.24025884,0.19397663,0.34489447,0.3805794,0.26216915,0.414867,0.2832961,0.42622885,0.08241944,0.051165145,0.12518002,0.04640934,0.058502346,0.033248667,0.08984966,0.12321073,0.047395017,0.11735492,0.041813742,0.1147885,22.206133615722916,17.946215241187286,21.171959338892314,21.79042873664441,21.02864250525852,18.90772040757374,15.774465996526747,27.176294848800723,18.976763104717616,19.444355069391555,18.03298809527267,14.879547838068806,20.63326989423458,6.030569685184281,0.05483186798568111,0.0008971397824567085,107.666015625,country.00026.wav,country
-100.73443,106.97025,-27.18039,29.091337,5.039497,-5.4290433,3.2457464,-5.1666436,-5.1038213,-0.8067117,-3.8309824,-2.7171009,-6.651432,-4.6703544,-5.6970487,-5.9915314,-10.221571,-10.535934,-5.7311044,-7.2916656,1935.9308,447.271,571.87067,236.11784,221.9742,128.5821,118.146675,46.83232,68.95676,58.758476,44.86118,51.524582,42.603786,33.1763,39.740513,38.026497,42.29307,40.999657,37.147354,42.411263,0.2673225,0.36433885,0.33177415,0.40058118,0.5929239,0.39336956,0.32999068,0.28928822,0.4510317,0.5623461,0.36070156,0.35763028,0.05200962,0.08758282,0.07036014,0.047195654,0.10741606,0.059878983,0.06979594,0.05069318,0.07239895,0.10795341,0.05093803,0.09831573,29.73892029607173,16.01205825549531,18.45565970766749,17.866961886122375,18.11407931563755,20.60702041453255,15.130646911632564,24.02237724090005,14.711268999339092,14.585576215309048,10.45220155008413,7.380768388450318,10.474421744324882,2.7342816462959054,0.0973951026751161,0.00093394046092966,92.28515625,country.00027.wav,country
-169.19261,132.80664,-13.484967,31.182264,6.3355885,-3.7656243,-2.0574632,-3.6175504,-4.556713,1.2857977,-6.986225,-7.255015,-1.3873173,-9.508183,-5.418511,-1.906521,-7.168161,-1.4283391,0.15933114,-4.114242,1603.9739,337.10913,267.2038,161.12964,161.8534,103.86125,74.79823,70.20504,131.72467,71.43947,57.354034,80.82172,57.78657,55.260365,72.36431,52.01764,46.3929,47.301807,43.707912,38.215816,0.22459027,0.34409833,0.41334882,0.27139226,0.33954385,0.3243471,0.44902214,0.365263,0.2732794,0.3661454,0.21606377,0.23328662,0.06485421,0.087373935,0.10747906,0.055329915,0.11353859,0.07608993,0.10606423,0.08837282,0.062306523,0.11957287,0.04728761,0.071590036,27.650345216566556,17.31670734912627,20.882455882641302,20.265969209494795,20.441039196064988,21.457633368543007,16.261629072026324,36.58764411996946,19.137428489916744,18.066612632009495,12.411525224976078,9.798973337193543,10.57689707675709,3.024954644940945,0.05981898824496904,0.0005939953261752047,89.10290948275862,country.00028.wav,country
-171.28873,160.4967,-17.80444,30.512203,7.514744,-8.2560425,-5.6703825,0.1319509,-8.836377,-2.6552682,0.70573163,-3.78496,-6.5005164,3.7841282,-5.431032,-3.0764794,-6.2547703,-1.9400128,-0.8349335,-1.4339759,2247.4827,614.4519,482.99652,176.85606,185.14046,135.39926,72.94552,72.630585,76.677025,52.545822,94.66903,57.834656,56.626026,42.29601,41.81042,36.867657,51.65782,41.772182,36.860886,34.339947,0.26950306,0.39496985,0.31828848,0.3748994,0.32296842,0.4373231,0.3281434,0.25183645,0.3935549,0.26158944,0.20873365,0.1575435,0.06766433,0.11479331,0.066293724,0.12131179,0.062849246,0.13275632,0.08889966,0.05291881,0.121097155,0.05775726,0.0753638,0.03244404,20.973498627396218,16.938508713396974,20.84692511405245,19.76169283854144,18.729446759740885,21.145346308273467,16.947874189950376,24.451075972515294,15.51359941904764,16.87123628490883,13.986836877220696,9.926921105770079,11.384326741836867,4.732811026876865,0.054208666916602165,0.00046588365438439715,89.10290948275862,country.00029.wav,country
-277.1022,128.25645,42.42859,37.69783,12.780972,9.599223,-5.9831166,-7.538272,-8.034319,-4.942378,-6.5300474,-3.6279535,-7.2284265,-7.452904,-1.5747141,1.3907408,3.080538,2.5106266,-1.0542909,-2.7523243,3854.5232,884.01434,286.8981,99.69821,121.853355,104.34479,103.16326,75.36484,87.78602,89.7674,105.4569,118.794846,115.62979,77.40161,88.53431,118.2139,95.82285,62.55414,78.70602,85.533775,0.04745002,0.13032486,0.3480937,0.17611013,0.22966081,0.14552513,0.26046523,0.27846432,0.22221862,0.5093594,0.2046045,0.103798896,0.0052240863,0.02709994,0.14213896,0.022592634,0.13771214,0.027126651,0.09882336,0.10156006,0.035683196,0.19689389,0.030080527,0.04502275,25.29465950303468,19.86169879657823,26.18409443121271,24.065642428614165,22.733634754883774,19.795813613238227,16.67412399662311,21.025320308309112,17.74429490874381,25.27889799184428,18.420829797799108,13.336722985970043,8.26369123833493,7.131991275639598,0.042844034200851394,0.0002306186215564384,161.4990234375,country.00030.wav,country
-130.4947,104.13707,-19.261398,34.153618,5.413921,-2.166884,-0.72687984,-2.8929856,-5.459535,4.0802116,-4.4622407,3.523582,2.147013,0.18757653,2.6818895,-3.0753498,-3.1991122,1.6599616,-0.680654,-4.3735867,2165.244,840.7933,308.81473,144.75557,143.49629,89.74477,111.504776,99.846886,67.61222,83.18216,58.873264,67.99371,59.229164,60.85917,53.74901,41.954098,40.361423,42.86621,47.65196,61.305794,0.547418,0.25909734,0.27098814,0.16804506,0.2645198,0.3529532,0.2671829,0.49011773,0.24893472,0.3130639,0.29009128,0.28726214,0.13164003,0.04022323,0.07276799,0.033286046,0.04325264,0.11058975,0.03678523,0.13241483,0.038469996,0.08509023,0.08679713,0.047868893,19.484103390474896,19.12671524003064,23.701305936973966,21.9894448202458,21.491596774837422,22.90363998291123,17.90718177766723,23.032923894560316,18.73578171880499,21.141529143222666,16.697749360149285,10.8616778690296,12.854138778859296,5.472343901739274,0.09529609798277863,0.0024428281293447218,112.34714673913044,country.00031.wav,country
-237.99352,97.70346,6.526742,45.977615,2.1547685,16.221973,8.825113,7.7670083,-0.59379184,4.48026,0.14091596,3.021077,-1.6638002,-5.4229407,-2.8296824,-3.0536504,-0.4980622,-0.11182406,-3.8595042,-2.6508052,4659.7188,982.89154,357.18024,215.86028,208.45709,76.1007,92.91699,86.99613,89.79097,70.72469,56.19148,47.612053,94.64871,152.31897,115.18767,67.0926,84.486664,53.742466,53.008198,54.00677,0.37699628,0.28797475,0.21297629,0.2993503,0.4912195,0.3474379,0.28588638,0.21452577,0.27294928,0.31129256,0.34616995,0.5257154,0.08197834,0.08318017,0.045971345,0.063791536,0.14860539,0.08074849,0.06097319,0.03966702,0.08093588,0.10141427,0.08063745,0.12507153,28.220283398786332,21.29363144558121,24.33121452421539,23.504136294309124,23.317402065561637,22.393383638234234,20.221559061217437,23.312923014973016,25.31421655738272,23.43743982565319,18.385788351155593,17.42378817264859,14.357745880442918,11.560756115815916,0.0676016320385062,0.002032092762720806,99.38401442307692,country.00032.wav,country
-133.3365,78.990364,-5.650647,35.522865,-7.5477095,7.9280396,2.7298074,0.39645377,-1.13313,-1.1071386,-7.8454432,-1.1711785,-4.814018,-3.1399326,-5.0448146,-1.0937083,-0.96363306,-2.4559505,1.1548451,-1.8392487,4159.581,743.6337,474.78058,373.42593,163.94882,131.05646,119.61041,109.30616,88.73561,72.982185,88.7531,71.844475,63.88543,63.13454,85.12793,91.23599,70.902565,88.19891,98.97818,79.34508,0.23706649,0.2540511,0.20560399,0.36450964,0.35440764,0.2921982,0.46427923,0.280668,0.3566965,0.24372956,0.29416656,0.45374236,0.043728337,0.073228955,0.04491814,0.106063575,0.1086384,0.058352716,0.14362091,0.05718751,0.10714964,0.059234146,0.061543085,0.14040531,25.529746000044863,17.264892747395777,21.906109011790846,21.40266120069903,21.7805310265447,21.07204496598802,17.95706190955065,17.563185517758917,21.91602919787146,26.606160799854948,18.92798496640204,17.990146699514888,20.005083491084537,6.501579070691095,0.12361565462945047,0.003210561911143556,92.28515625,country.00033.wav,country
-153.86736,83.68425,-8.418767,13.969093,13.551848,3.773254,3.0063746,6.347874,2.0667963,2.0754557,3.1952746,-0.4753239,-3.0259306,-4.5377707,-5.0488076,-4.9258924,-6.135663,-1.6660153,0.4654976,-1.551539,2853.1257,839.0577,628.69806,167.75964,148.01158,212.55664,107.31808,76.571495,88.32965,86.847984,96.7436,75.11107,79.90679,80.65199,66.276474,69.9204,54.585606,63.514374,74.216896,112.79686,0.27779528,0.3537065,0.45354715,0.35180065,0.39577338,0.35125545,0.38202137,0.32685176,0.30381212,0.49577922,0.32413408,0.29461676,0.074926384,0.0760587,0.12128535,0.07367719,0.10304,0.08361976,0.09224088,0.08722302,0.055674728,0.12986296,0.06637584,0.08457471,27.2602493019145,16.142090187591076,19.36008500445875,19.36091607109909,19.11836855727445,18.145401475346656,15.055646784072431,40.79318322433497,18.052628817021795,25.14842448759697,19.34197585403997,14.044646571231656,12.287018612514753,4.051275521835953,0.11928688261900154,0.003373228927832521,135.99917763157896,country.00034.wav,country
-120.383224,95.348915,-6.0082717,25.16893,20.961815,-7.1399145,8.552629,2.440012,-14.6636305,9.296396,-2.3618505,-3.1564727,0.6094835,-4.4258304,-7.452153,-0.44424567,-3.587983,-5.0256357,-2.523358,-4.7514105,1672.2651,716.97876,317.56012,298.43326,226.0296,187.81598,80.71503,97.76508,89.48028,140.6297,88.07348,69.29336,51.319344,66.22138,58.285954,51.789692,51.10025,47.00638,35.88456,33.28738,0.4256309,0.29907864,0.29338688,0.27794242,0.46236938,0.5494684,0.33848178,0.38365793,0.33377057,0.42972818,0.3953463,0.32239506,0.112515986,0.047711533,0.06867676,0.055575516,0.093488775,0.11782907,0.03998438,0.09503852,0.04902246,0.09199776,0.086237974,0.049047463,23.779385026456087,17.1196724536903,20.366455217589746,19.523315501494746,17.999765463410462,22.13514103655551,16.804118858876382,24.744525577728293,18.368525977851817,17.64119929075655,12.060884558867627,7.183665850337988,16.97367429417974,5.356883982576028,0.10437125096749227,0.002557977571397753,99.38401442307692,country.00035.wav,country
-339.7991,97.781006,-9.6959095,50.986897,7.8249445,11.747368,0.6847608,2.493835,-4.7754116,0.19351886,-5.9746647,-2.8948965,-6.157009,-1.8445805,-5.3551826,-8.306348,-10.728061,-7.740845,-3.4437325,-6.962086,6936.893,1132.6304,688.65906,294.6834,304.88507,291.03156,133.02095,101.549545,84.72075,77.19522,74.42374,82.75571,54.9823,58.92716,69.66441,64.58338,55.844692,60.420315,70.39399,109.80917,0.36944064,0.5970854,0.36576477,0.31238386,0.21822378,0.3011943,0.19624047,0.31385693,0.61994714,0.3653764,0.24511334,0.23114732,0.054953057,0.12325926,0.054205235,0.06684438,0.040770307,0.093547724,0.037229095,0.054537054,0.13735965,0.06484173,0.061154857,0.041409027,25.69176371273778,21.530996626681468,23.699575516025753,22.796558926432272,21.44830412180384,21.281297553166617,18.660857312223598,24.373057103113133,28.244723714248465,29.192020473831953,18.48014972485633,20.533522787874205,15.23112085878775,12.155291775692797,0.0848248839009288,0.0037373909068924125,112.34714673913044,country.00036.wav,country
-173.4441,105.05278,1.155317,24.114841,22.12515,2.542493,-1.5812404,0.17491437,-5.323045,3.8141825,-4.5238996,-4.5872827,-1.5664961,-2.2571905,-3.857909,-6.458283,-7.4685717,-5.533387,-2.1898673,-2.4518628,2591.2495,1032.2523,449.3212,212.93738,269.62497,197.09355,96.6634,68.5652,94.53098,74.27462,75.89029,61.534565,47.537502,47.058994,38.711304,48.66715,49.717983,43.257046,54.296772,39.21524,0.33413708,0.39890406,0.33645973,0.43385258,0.35419568,0.39327228,0.33944225,0.30347502,0.4155184,0.39727202,0.45708916,0.3240568,0.0765409,0.08789984,0.0521535,0.12421492,0.062649645,0.09160237,0.07125476,0.056637518,0.108496636,0.07467446,0.121344596,0.057569705,21.227491822940923,17.114662195150345,20.12833414562385,18.693322529157797,20.128413464810404,18.538618133625516,15.623904958569053,19.702520361407256,17.470135552915576,18.338314341002384,13.20364028077272,13.388778177481523,7.946044568997882,2.7909985111090023,0.08500288735971362,0.0025842052243483494,99.38401442307692,country.00037.wav,country
-118.028564,74.16701,8.2881365,15.462522,6.1549687,8.443999,4.1188307,5.738997,-1.9503187,3.1639109,5.040857,-1.1298937,2.4367034,-1.4256319,-4.7408276,-6.3695383,-5.7475576,-6.266189,-4.5168686,-1.009379,1851.8146,576.764,303.91913,208.28716,96.04403,108.864784,91.0533,77.60214,79.31417,84.02902,65.085335,56.96939,55.702507,70.55082,49.550495,72.48366,53.60217,49.08716,42.115803,64.17125,0.49625555,0.3707701,0.43214983,0.34079987,0.4199334,0.32684067,0.3624058,0.39406592,0.24631399,0.28548288,0.28860483,0.44224018,0.11351801,0.07587468,0.104251236,0.063002825,0.10874425,0.06960648,0.07602554,0.09146689,0.04081016,0.07667626,0.055893157,0.09391231,21.32096556688606,16.168389274250075,19.72170433889563,20.392597409517858,19.69856598461829,17.601495083144766,16.200250537262335,19.29590228674821,15.762127044326117,18.009997212823485,16.88272636547785,10.610836040900773,9.53115711443074,6.344632784283262,0.12115799753289473,0.002023509344371654,151.99908088235293,country.00038.wav,country
-89.73638,36.2862,11.469535,37.49559,9.199137,3.7405186,2.8403578,6.811539,1.4674553,0.0973382,1.0258602,1.1755472,-3.5642974,-2.0911777,1.7115148,-1.3672682,-4.3769636,-2.6016088,-3.5284464,-4.2272496,1967.6858,456.73355,323.90982,204.48222,197.6473,66.04933,113.7411,86.30717,59.880672,57.31965,55.23452,50.44078,53.60525,52.462185,47.42631,45.771828,42.14075,64.6527,59.700027,69.68347,0.43066946,0.6492537,0.45910627,0.45097062,0.6284641,0.3802965,0.39397976,0.34646967,0.3953801,0.48070008,0.2924363,0.34610736,0.057010185,0.091125965,0.06801725,0.06195474,0.08991921,0.045784354,0.08127751,0.05407311,0.051905073,0.09337766,0.029630283,0.04930674,23.707840420895206,14.613641708047995,20.737864146186087,19.655455602473722,20.081267018145482,17.852811667609497,16.228981081352337,22.53252411203155,15.210868928569672,19.67227648108166,13.62488344734126,10.294225666123559,8.74040781306319,5.489580439808433,0.21237475510352166,0.0038977995884652843,123.046875,country.00039.wav,country
-102.89668,85.32916,-4.324985,30.583778,3.010156,-1.9592185,4.4452953,3.42052,-4.253563,-1.7713999,-3.970628,-1.3591871,-3.7630885,-5.1772523,-2.8950467,-0.26965046,-7.421149,-4.0963774,-3.4501848,-10.1142845,3305.269,421.716,347.86688,206.87914,209.54579,132.21475,106.740395,65.832214,80.95583,64.231514,59.90469,57.00594,59.04795,58.20454,43.155155,39.329372,41.551624,39.1186,40.99019,89.536575,0.349259,0.41959304,0.5624348,0.3446452,0.3353954,0.24101141,0.34133303,0.42856967,0.35516158,0.43271917,0.29318836,0.377395,0.07679312,0.07682,0.12601028,0.046478853,0.08208776,0.044471733,0.08617565,0.11618726,0.06376651,0.10163004,0.044535205,0.09534573,26.60585702472447,15.486799352821812,18.837346781316093,18.867263438309095,17.347276623111796,18.709610562199185,15.876121198382105,20.75354632550434,18.248536310174554,19.251337394276305,21.54888230865894,10.012609205029069,12.400316054292574,4.081438536782686,0.10633306828076626,0.0012843787350485174,143.5546875,country.00040.wav,country
-111.69471,82.26009,13.068496,31.930077,23.68303,-0.53237927,12.029794,3.6602066,-5.738521,3.333035,1.4207493,0.772583,0.5596444,-1.1348552,-1.7467115,0.55844426,-2.3236961,-4.612612,-0.620067,-4.944747,2633.422,806.7477,390.6962,173.73247,141.20917,135.59715,82.78135,93.40511,154.78952,57.779495,58.79824,49.32803,52.277363,32.06949,30.2816,43.036182,41.71283,41.23734,29.198923,29.794886,0.3682557,0.3431181,0.38450548,0.41365424,0.4961284,0.32195365,0.26089534,0.31989807,0.4310785,0.6235852,0.43152842,0.37858087,0.098880194,0.070503585,0.08575903,0.055621557,0.093403704,0.05654515,0.049039632,0.07197979,0.05920872,0.11595168,0.052320722,0.08049727,23.313041922914994,16.460848192159435,19.56772453713975,18.02018534572539,17.729960319556934,19.306028443568227,15.404311902314259,18.22861464661601,15.953428128228012,18.15408343336803,12.10576560284709,7.995910359973663,13.554324177363107,3.090455527791,0.09585618529895511,0.0028715491748198697,129.19921875,country.00041.wav,country
-101.28809,84.139015,7.751808,30.383913,13.85436,11.632601,-0.11175934,-4.93907,-2.3706596,-1.9748868,-8.187719,2.8250737,0.5467092,-6.795643,-4.3111024,-4.577833,-9.847294,-5.69036,-10.405995,-7.5132923,1537.371,350.03616,210.22177,144.07938,114.19833,83.235756,54.250175,78.79981,54.086906,56.318546,51.178852,60.191605,61.028343,42.51887,40.5159,30.96121,31.434362,37.418407,28.806873,37.01308,0.45241767,0.43210265,0.41756016,0.32560658,0.41292793,0.30966905,0.2432947,0.31314254,0.37755325,0.5492919,0.4557241,0.40995237,0.1072777,0.08891713,0.098691985,0.051737636,0.09095686,0.057307336,0.046680823,0.07685389,0.06902857,0.1077963,0.074273355,0.07950716,28.261140625586105,16.605110084455934,20.206982327275046,18.315336720592548,18.91530501496901,17.750297392973703,15.787805118325624,23.1076447524732,16.903908820009438,22.846219656736267,12.2296138691889,11.132340413756236,8.02845380488659,4.20624626672838,0.08702592879256967,0.0012749935794095348,103.359375,country.00042.wav,country
-101.19902,85.43055,-19.69571,20.584856,9.973623,7.594193,0.104055874,3.405438,0.046411615,1.5777521,-1.450095,-1.2814347,2.1464107,-4.794343,-0.3170538,-0.42996427,-4.8876414,-3.0000095,1.0770749,-1.4569033,2674.8982,606.55804,314.70493,162.27588,169.51874,81.64943,130.1227,62.53534,72.40463,73.50631,48.694477,44.27218,54.451813,47.13518,33.639404,32.042675,33.705975,29.745743,36.799805,37.053326,0.36379173,0.37615022,0.5018665,0.34089896,0.38934854,0.29894188,0.41704416,0.42504779,0.39498556,0.65999705,0.3165103,0.35480174,0.07518889,0.062275182,0.0953929,0.05485555,0.085519016,0.055924926,0.07960731,0.10601102,0.05748079,0.099539,0.038414046,0.073386125,19.541001399516638,15.22903559689726,19.364892261280453,19.445204624391806,20.397095551803595,18.019575466565318,16.102649107831883,10.84377979677229,15.913835688063694,17.6715063258673,14.443879742576355,13.229454634926421,11.998864615194556,3.9688252731993976,0.1343000193498452,0.0022212586560895736,135.99917763157896,country.00043.wav,country
-162.72116,119.81048,-2.8799524,20.506132,27.808872,5.4853673,6.040956,1.204544,-3.6995325,0.3423856,4.411625,-0.40806112,2.4593601,2.1353858,-1.6038624,3.629129,-3.4621627,-2.559827,5.6417904,-3.654727,5077.988,1141.3179,414.6803,315.4255,258.09875,382.1352,125.47175,85.73522,75.61993,74.29667,91.25753,55.155033,74.13982,62.246395,97.63273,56.98645,84.09083,65.31368,75.10991,72.0273,0.29572824,0.36071602,0.26926947,0.44612378,0.39338914,0.25777772,0.4098247,0.34478652,0.45843983,0.39694747,0.3326284,0.35482714,0.057340685,0.10670831,0.045528073,0.11241477,0.08841154,0.038424138,0.122214064,0.057552822,0.10142164,0.1023315,0.05973909,0.08626757,22.74654485515364,18.911964723099832,24.026740017769903,22.6870096995629,22.900331560746345,22.35679122349952,17.622313779433966,14.007968969022855,20.855980966549478,24.672240590100007,19.91024791790456,20.598613121105974,18.2025824384509,6.702641827288949,0.0665200059258901,0.0015382244261032652,151.99908088235293,country.00044.wav,country
-61.2354,71.26333,-17.042137,17.118322,5.0581465,-4.204788,-1.6676309,1.1733668,-0.8542971,4.976347,-1.6956693,4.845418,-0.15781678,-2.079404,-0.27295637,-5.311601,0.2337608,-0.10088105,-3.937658,-0.92281747,2348.0925,651.5709,468.3613,398.4336,192.9967,167.06482,140.5964,97.47535,121.06013,84.633766,88.01794,102.2801,61.999557,58.18496,53.612072,71.28958,59.722984,53.132267,62.41614,53.582653,0.3111445,0.28946397,0.32337347,0.543948,0.30416343,0.29191196,0.25824833,0.384653,0.45344746,0.31769806,0.38480374,0.28368977,0.09281123,0.08619663,0.06879028,0.12617484,0.057908315,0.08723374,0.060090464,0.10494852,0.12805901,0.06547408,0.101758346,0.056918975,23.285159065277263,16.889762755224215,20.034385508058453,18.291291516794434,18.704429379139764,18.40151691925213,16.307869840978988,35.54151169963681,21.22509736175168,23.213771353527424,15.810518904172483,13.632790652290076,9.494736433590099,4.479872988707246,0.13296442651896284,0.0034983554712214046,151.99908088235293,country.00045.wav,country
-126.891594,103.492065,-31.892567,58.719326,-1.9583547,-3.130634,-2.9370549,0.36575222,-3.0380836,-0.82976234,5.5851655,-10.142879,0.7323166,-1.6198152,-10.050463,-5.2108836,-9.042455,-4.738783,-1.0380155,-2.8514986,2306.2915,663.90155,365.4196,277.63272,259.3884,150.7535,98.66391,90.090294,138.36804,57.550163,127.207695,108.356,87.49415,57.519974,53.869835,58.188225,46.632763,43.31039,47.94469,49.524418,0.23346864,0.36712846,0.40669686,0.35905522,0.5563354,0.45474422,0.4012091,0.33276418,0.42734477,0.48417988,0.2593765,0.20708643,0.048536263,0.06928733,0.10763284,0.05185089,0.10953671,0.09051234,0.09134243,0.07561867,0.06663022,0.1047218,0.043555807,0.04984382,27.46589733224965,16.448791418332068,20.56508935791588,19.313028706693647,19.44975580191494,21.59549490033782,17.37399174797436,22.875088188461653,19.191632622614154,18.386812868826524,15.471115884273068,11.93775342686676,12.115915237124014,4.630650509656031,0.11589196739551083,0.002266838206659299,151.99908088235293,country.00046.wav,country
